Coordinates,Y,X,Type
"40.701496000728, -73.985394599841",40.701496,-73.9853946,A
"40.701526468946, -73.986176715226",40.70152647,-73.98617672,A
"40.69466479155, -73.993942129423",40.69466479,-73.99394213,A
"40.691941092113, -73.98002481739",40.69194109,-73.98002482,A
"40.701496000728, -73.985394599841",40.701496,-73.9853946,A
"40.689961915226, -73.990788103077",40.68996192,-73.9907881,A
"40.687292907707, -73.989801636892",40.68729291,-73.98980164,A
"40.687514525227, -73.99782580044",40.68751453,-73.9978258,A
"40.703049622585, -73.98351848339",40.70304962,-73.98351848,A
"40.69854565463, -73.996186132541",40.69854565,-73.99618613,A
"40.692034131238, -73.981280677943",40.69203413,-73.98128068,A
"40.642542471477, -73.945807290238",40.64254247,-73.94580729,A
"40.688516120747, -73.967879691146",40.68851612,-73.96787969,A
"40.688905208692, -73.969025664948",40.68890521,-73.96902566,A
"40.690807942623, -73.971433031359",40.69080794,-73.97143303,A
"40.694867591697, -73.970167112523",40.69486759,-73.97016711,A
"40.689750439809, -73.952214584664",40.68975044,-73.95221458,A
"40.687939194351, -73.971791273901",40.68793919,-73.97179127,A
"40.707480889143, -73.949201541929",40.70748089,-73.94920154,A
"40.695037576694, -73.951999169752",40.69503758,-73.95199917,A
"40.706594335244, -73.943427165013",40.70659434,-73.94342717,A
"40.699958801595, -73.930496235346",40.6999588,-73.93049624,A
"40.699647874897, -73.932799917614",40.69964787,-73.93279992,A
"40.701362812287, -73.936451326095",40.70136281,-73.93645133,A
"40.707700746463, -73.941538722227",40.70770075,-73.94153872,A
"40.705823283971, -73.944059747245",40.70582328,-73.94405975,A
"40.700369933946, -73.944753768828",40.70036993,-73.94475377,A
"40.619080434842, -73.953161488265",40.61908043,-73.95316149,A
"40.711097889911, -73.958561361748",40.71109789,-73.95856136,A
"40.709827822032, -73.955235841663",40.70982782,-73.95523584,A
"40.718112746588, -73.94839553812",40.71811275,-73.94839554,A
"40.712557975535, -73.951879140899",40.71255798,-73.95187914,A
"40.713702943508, -73.961089343746",40.71370294,-73.96108934,A
"40.713211051521, -73.943171349328",40.71321105,-73.94317135,A
"40.713055399579, -73.941263292889",40.7130554,-73.94126329,A
"40.714063071978, -73.959574817661",40.71406307,-73.95957482,A
"40.718112746588, -73.94839553812",40.71811275,-73.94839554,A
"40.720227333121, -73.955102317946",40.72022733,-73.95510232,A
"40.709260474438, -73.95782984558",40.70926047,-73.95782985,A
"40.706719016054, -73.952887400031",40.70671902,-73.9528874,A
"40.718818377107, -73.951682082355",40.71881838,-73.95168208,A
"40.708747185165, -73.952120372072",40.70874719,-73.95212037,A
"40.71345605455, -73.958654484692",40.71345605,-73.95865448,A
"40.714307697823, -73.947033897949",40.7143077,-73.9470339,A
"40.718818377107, -73.951682082355",40.71881838,-73.95168208,A
"40.717449804746, -73.953993297009",40.7174498,-73.9539933,A
"40.715622064059, -73.940662058974",40.71562206,-73.94066206,A
"40.715095219535, -73.958486511353",40.71509522,-73.95848651,A
"40.710661737579, -73.954491863937",40.71066174,-73.95449186,A
"40.719199166968, -73.95621350685",40.71919917,-73.95621351,A
"40.707681342358, -73.963518335467",40.70768134,-73.96351834,A
"40.716793351209, -73.957574476468",40.71679335,-73.95757448,A
"40.712456386868, -73.949079501419",40.71245639,-73.9490795,A
"40.710661737579, -73.954491863937",40.71066174,-73.95449186,A
"40.712300148193, -73.953313116894",40.71230015,-73.95331312,A
"40.712706712406, -73.962410080229",40.71270671,-73.96241008,A
"40.711309784423, -73.947679388312",40.71130978,-73.94767939,A
"40.715095219535, -73.958486511353",40.71509522,-73.95848651,A
"40.714077782218, -73.961536853556",40.71407778,-73.96153685,A
"40.713097644371, -73.957861305195",40.71309764,-73.95786131,A
"40.712609398511, -73.958085018191",40.7126094,-73.95808502,A
"40.712505379092, -73.960035989974",40.71250538,-73.96003599,A
"40.71303624693, -73.959259322825",40.71303625,-73.95925932,A
"40.712891742919, -73.95223478505",40.71289174,-73.95223479,A
"40.717001180498, -73.954836360158",40.71700118,-73.95483636,A
"40.713686808345, -73.944279856023",40.71368681,-73.94427986,A
"40.717726215123, -73.952202933818",40.71772622,-73.95220293,A
"40.714566950088, -73.937340897479",40.71456695,-73.9373409,A
"40.670568804511, -73.947101020074",40.6705688,-73.94710102,A
"40.608210405618, -73.996634480542",40.60821041,-73.99663448,A
"40.670187245435, -73.982108307063",40.67018725,-73.98210831,A
"40.667130910171, -73.97477363887",40.66713091,-73.97477364,A
"40.660788030671, -73.990489958781",40.66078803,-73.99048996,A
"40.661866991158, -73.979846450491",40.66186699,-73.97984645,A
"40.672216505487, -73.990983053453",40.67221651,-73.99098305,A
"40.676278416382, -73.98004392813",40.67627842,-73.98004393,A
"40.669673225223, -73.995880779808",40.66967323,-73.99588078,A
"40.669247759818, -73.9758721711",40.66924776,-73.97587217,A
"40.671932525314, -73.988434632303",40.67193253,-73.98843463,A
"40.67074778521, -73.950883035525",40.67074779,-73.95088304,A
"40.670323283724, -73.954753630774",40.67032328,-73.95475363,A
"40.686818030983, -73.976538616222",40.68681803,-73.97653862,A
"40.687163281574, -73.975151830341",40.68716328,-73.97515183,A
"40.685151960089, -73.980189773245",40.68515196,-73.98018977,A
"40.6880865063, -73.979277989817",40.68808651,-73.97927799,A
"40.682031251808, -73.979804708613",40.68203125,-73.97980471,A
"40.69202361195, -73.911397063132",40.69202361,-73.91139706,A
"40.686439336597, -73.922418343798",40.68643934,-73.92241834,A
"40.68962479508, -73.914971525741",40.6896248,-73.91497153,A
"40.695870905507, -73.914590316785",40.69587091,-73.91459032,A
"40.721103786827, -73.942934560563",40.72110379,-73.94293456,A
"40.730974777011, -73.953293251783",40.73097478,-73.95329325,A
"40.731721520765, -73.961391762812",40.73172152,-73.96139176,A
"40.726128486323, -73.949540506094",40.72612849,-73.94954051,A
"40.733427196151, -73.954756732078",40.7334272,-73.95475673,A
"40.720003620125, -73.946228229416",40.72000362,-73.94622823,A
"40.729658818212, -73.951152429893",40.72965882,-73.95115243,A
"40.731721520765, -73.961391762812",40.73172152,-73.96139176,A
"40.727935876105, -73.955146742032",40.72793588,-73.95514674,A
"40.736894663767, -73.958720869365",40.73689466,-73.95872087,A
"40.737227425323, -73.955760548802",40.73722743,-73.95576055,A
"40.734862040113, -73.958845134884",40.73486204,-73.95884513,A
"40.734669771388, -73.960072367434",40.73466977,-73.96007237,A
"40.732056252068, -73.957652847263",40.73205625,-73.95765285,A
"40.726464265364, -73.948710278584",40.72646427,-73.94871028,A
"40.71982060127, -73.941681466038",40.7198206,-73.94168147,A
"40.719013004899, -73.946853016478",40.719013,-73.94685302,A
"40.725866677578, -73.942209525938",40.72586668,-73.94220953,A
"40.71895143982, -73.948532582237",40.71895144,-73.94853258,A
"40.728535307911, -73.959025300089",40.72853531,-73.9590253,A
"40.725695561024, -73.943998978447",40.72569556,-73.94399898,A
"40.732805091298, -73.956731927561",40.73280509,-73.95673193,A
"40.719019500874, -73.942361154567",40.7190195,-73.94236115,A
"40.737335258507, -73.954661429839",40.73733526,-73.95466143,A
"40.606279927588, -73.970398704508",40.60627993,-73.9703987,A
"40.598495360743, -73.969865615466",40.59849536,-73.96986562,A
"40.597381782996, -73.976678929281",40.59738178,-73.97667893,A
"40.608115983479, -73.968794324421",40.60811598,-73.96879432,A
"40.63566700585, -73.960435303841",40.63566701,-73.9604353,A
"40.625541205809, -73.969294975497",40.62554121,-73.96929498,A
"40.677919063092, -73.993754415864",40.67791906,-73.99375442,A
"40.684617236575, -73.998483612201",40.68461724,-73.99848361,A
"40.686413226969, -73.998279764316",40.68641323,-73.99827976,A
"40.683477046286, -74.002560486087",40.68347705,-74.00256049,A
"40.681286142525, -74.000234675594",40.68128614,-74.00023468,A
"40.677474261716, -73.989640847801",40.67747426,-73.98964085,A
"40.676266220713, -73.998053201473",40.67626622,-73.9980532,A
"40.684640915452, -73.998568017966",40.68464092,-73.99856802,A
"40.65662745342, -74.003728568015",40.65662745,-74.00372857,A
"40.684068766741, -73.9299565246",40.68406877,-73.92995652,A
"40.681597194952, -73.919305724054",40.68159719,-73.91930572,A
"40.613243654656, -73.920302332342",40.61324365,-73.92030233,A
"40.70852347217, -73.924076451885",40.70852347,-73.92407645,A
"40.705667799667, -73.920189428106",40.7056678,-73.92018943,A
"40.704633179449, -73.919705708474",40.70463318,-73.91970571,A
"40.704835476682, -73.928526236642",40.70483548,-73.92852624,A
"40.676202602068, -73.955935143845",40.6762026,-73.95593514,A
"40.680781761501, -73.966957933254",40.68078176,-73.96695793,A
"40.680573513117, -73.967884804107",40.68057351,-73.9678848,A
"40.711476165201, -73.967293963752",40.71147617,-73.96729396,A
"40.719440775327, -73.963336699625",40.71944078,-73.9633367,A
"40.717711882069, -73.959974969719",40.71771188,-73.95997497,A
"40.719214170575, -73.964257284051",40.71921417,-73.96425728,A
"40.717064673415, -73.962470178475",40.71706467,-73.96247018,A
"40.714382129123, -73.963217089867",40.71438213,-73.96321709,A
"40.715558403505, -73.966404392368",40.7155584,-73.96640439,A
"40.713621471409, -73.967233949326",40.71362147,-73.96723395,A
"40.7205641599, -73.963106281107",40.72056416,-73.96310628,A
"40.714840619226, -73.964925321734",40.71484062,-73.96492532,A
"40.719214170575, -73.964257284051",40.71921417,-73.96425728,A
"40.713433842507, -73.962445703318",40.71343384,-73.9624457,A
"40.717399302224, -73.964384187862",40.7173993,-73.96438419,A
"40.717399302224, -73.964384187862",40.7173993,-73.96438419,A
"40.713924351481, -73.965271494335",40.71392435,-73.96527149,A
"40.718317893668, -73.96391018944",40.71831789,-73.96391019,A
"40.70986520532, -73.967249958761",40.70986521,-73.96724996,A
"40.719251889139, -73.964135411179",40.71925189,-73.96413541,A
"40.7205641599, -73.963106281107",40.72056416,-73.96310628,A
"40.718256496227, -73.963895772567",40.7182565,-73.96389577,A
"40.72027158957, -73.963156321069",40.72027159,-73.96315632,A
"40.715558403505, -73.966404392368",40.7155584,-73.96640439,A
"40.718883504494, -73.960975182225",40.7188835,-73.96097518,A
"40.70747254915, -73.968388891764",40.70747255,-73.96838889,A
"40.720673669465, -73.956321968677",40.72067367,-73.95632197,A
"40.715558403505, -73.966404392368",40.7155584,-73.96640439,A
"40.720623336137, -73.956841646674",40.72062334,-73.95684165,A
"40.714840619226, -73.964925321734",40.71484062,-73.96492532,A
"40.718820053487, -73.957873961869",40.71882005,-73.95787396,A
"40.718317893668, -73.96391018944",40.71831789,-73.96391019,A
"40.717460508792, -73.961650428344",40.71746051,-73.96165043,A
"40.710383877489, -73.96854764501",40.71038388,-73.96854765,A
"40.718317893668, -73.96391018944",40.71831789,-73.96391019,A
"40.713621471409, -73.967233949326",40.71362147,-73.96723395,A
"40.719251889139, -73.964135411179",40.71925189,-73.96413541,A
"40.716836015096, -73.963568207791",40.71683602,-73.96356821,A
"40.716316588557, -73.961461835523",40.71631659,-73.96146184,A
"40.711453953158, -73.963276685198",40.71145395,-73.96327669,A
"40.718256496227, -73.963895772567",40.7182565,-73.96389577,A
"40.716141951604, -73.962238335033",40.71614195,-73.96223834,A
"40.718317893668, -73.96391018944",40.71831789,-73.96391019,A
"40.706515335807, -73.965288174322",40.70651534,-73.96528817,A
"40.713924351481, -73.965271494335",40.71392435,-73.96527149,A
"40.70747254915, -73.968388891764",40.70747255,-73.96838889,A
"40.710602687071, -73.966301881693",40.71060269,-73.96630188,A
"40.70986520532, -73.967249958761",40.70986521,-73.96724996,A
"40.717460508792, -73.961650428344",40.71746051,-73.96165043,A
"40.718317893668, -73.96391018944",40.71831789,-73.96391019,A
"40.719525935463, -73.963919158077",40.71952594,-73.96391916,A
"40.7205641599, -73.963106281107",40.72056416,-73.96310628,A
"40.713621471409, -73.967233949326",40.71362147,-73.96723395,A
"40.720488429405, -73.959437102992",40.72048843,-73.9594371,A
"40.709678121242, -73.968530881204",40.70967812,-73.96853088,A
"40.713491677639, -73.962605378573",40.71349168,-73.96260538,A
"40.710383877489, -73.96854764501",40.71038388,-73.96854765,A
"40.709678121242, -73.968530881204",40.70967812,-73.96853088,A
"40.719525935463, -73.963919158077",40.71952594,-73.96391916,A
"40.719214170575, -73.964257284051",40.71921417,-73.96425728,A
"40.713621471409, -73.967233949326",40.71362147,-73.96723395,A
"40.719188815318, -73.960758174751",40.71918882,-73.96075817,A
"40.711164106946, -73.967481299288",40.71116411,-73.9674813,A
"40.71778618764, -73.962335732748",40.71778619,-73.96233573,A
"40.779221933698, -73.845130490998",40.77922193,-73.84513049,A
"40.767795807108, -73.874175545701",40.76779581,-73.87417555,A
"40.749168284586, -73.894587994504",40.74916828,-73.89458799,A
"40.7456758389, -73.896226153661",40.74567584,-73.89622615,A
"40.71455898728, -73.875501059869",40.71455899,-73.87550106,A
"40.724737509491, -73.636529647576",40.72473751,-73.63652965,A
"40.724713118153, -73.636636433022",40.72471312,-73.63663643,A
"40.867691999705, -73.606396202746",40.867692,-73.6063962,A
"40.583956150869, -73.68954745205",40.58395615,-73.68954745,A
"40.6595052942, -73.545021801887",40.65950529,-73.5450218,A
"40.649299017099, -73.630680595652",40.64929902,-73.6306806,A
"40.80129052084, -73.650931349793",40.80129052,-73.65093135,A
"40.659790290827, -73.69942267132",40.65979029,-73.69942267,A
"40.659790290827, -73.69942267132",40.65979029,-73.69942267,A
"40.697622094628, -73.349058950948",40.69762209,-73.34905895,A
"40.745665948254, -73.483815395033",40.74566595,-73.4838154,A
"43.044680209386, -74.353875971564",43.04468021,-74.35387597,A
"42.711459878955, -73.707199678344",42.71145988,-73.70719968,A
"42.650146667217, -73.831764121462",42.65014667,-73.83176412,A
"43.307346633313, -73.572369280072",43.30734663,-73.57236928,A
"44.890457173856, -73.416021338175",44.89045717,-73.41602134,A
"43.079123394432, -76.15840510296",43.07912339,-76.1584051,A
"43.08004840814, -76.155830176552",43.08004841,-76.15583018,A
"44.201075734664, -75.605837095345",44.20107573,-75.6058371,A
"42.458651360338, -75.04848277897",42.45865136,-75.04848278,A
"42.115317081155, -77.07283787293",42.11531708,-77.07283787,A
"28.909424989908, -82.470912431586",28.90942499,-82.47091243,A
